id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
49,"left Primary somatosensory area, nose, layer 6a",SSp-n6a-L,44.0,9.0,0.0,0.402328125,0.0
50,"left Primary somatosensory area, nose, layer 6b",SSp-n6b-L,44.0,9.0,0.0,0.02675,0.0
51,"left Primary somatosensory area, barrel field",SSp-bfd-L,37.0,8.0,0.0,3.145734375,0.0
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,0.0,0.419375,0.0
53,"left Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3-L,51.0,9.0,0.0,0.75821875,0.0
54,"left Primary somatosensory area, barrel field, layer 4",SSp-bfd4-L,51.0,9.0,0.0,0.641265625,0.0
55,"left Primary somatosensory area, barrel field, layer 5",SSp-bfd5-L,51.0,9.0,0.0,0.603984375,0.0
56,"left Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a-L,51.0,9.0,0.0,0.648828125,0.0
57,"left Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b-L,51.0,9.0,0.0,0.0740625,0.0
65,"left Primary somatosensory area, lower limb",SSp-ll-L,37.0,8.0,1.0,1.176484375,0.8499900391792283
66,"left Primary somatosensory area, lower limb, layer 1",SSp-ll1-L,65.0,9.0,0.0,0.149265625,0.0
67,"left Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3-L,65.0,9.0,1.0,0.32325,3.0935808197989174
68,"left Primary somatosensory area, lower limb, layer 4",SSp-ll4-L,65.0,9.0,0.0,0.1366875,0.0
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,0.0,0.278,0.0
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,0.0,0.263890625,0.0
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,0.0,0.025390625,0.0
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,0.0,3.105328125,0.0
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,0.0,0.3904375,0.0
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,0.0,0.7490625,0.0
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,0.0,0.4736875,0.0
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,0.0,0.60871875,0.0
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,0.0,0.82609375,0.0
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,0.0,0.057328125,0.0
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,2.0,1.88471875,1.0611662880734858
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,1.0,0.230640625,4.335749610459996
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,0.0,0.4891875,0.0
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,0.0,0.261640625,0.0
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,0.0,0.395625,0.0
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,1.0,0.470546875,2.125186783994687
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,0.0,0.037078125,0.0
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,0.0,0.700375,0.0
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,0.0,0.10228125,0.0
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,0.0,0.21225,0.0
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,0.0,0.07596875,0.0
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,0.0,0.17646875,0.0
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,0.0,0.11621875,0.0
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,0.0,0.0171875,0.0
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,1.0,0.63115625,1.5843937218398774
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,1.0,0.08315625,12.02555430289365
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,0.0,0.165390625,0.0
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,0.0,0.09409375,0.0
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,0.0,0.129125,0.0
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,0.0,0.146953125,0.0
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,0.0,0.0124375,0.0
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,0.0,4.512671875,0.0
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,0.0,0.624,0.0
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,0.0,1.072484375,0.0
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,0.0,0.5831875,0.0
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,0.0,1.092734375,0.0
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,0.0,1.037703125,0.0
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,0.0,0.1025625,0.0
107,left Gustatory areas,GU-L,5.0,6.0,0.0,0.884859375,0.0
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,0.0,0.0978125,0.0
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,0.0,0.20109375,0.0
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,0.0,0.0735,0.0
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,0.0,0.272515625,0.0
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,0.0,0.219875,0.0
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,0.0,0.0200625,0.0
114,left Visceral area,VISC-L,5.0,6.0,0.0,1.177078125,0.0
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,0.0,0.171578125,0.0
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,0.0,0.268859375,0.0
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,0.0,0.09134375,0.0
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,0.0,0.35340625,0.0
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,0.0,0.267125,0.0
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,0.0,0.024765625,0.0
121,left Auditory areas,AUD-L,5.0,6.0,0.0,2.903578125,0.0
122,left Dorsal auditory area,AUDd-L,121.0,7.0,0.0,0.607375,0.0
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,0.0,0.098125,0.0
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,0.0,0.164,0.0
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,0.0,0.06609375,0.0
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,0.0,0.17165625,0.0
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,0.0,0.092265625,0.0
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,0.0,0.015234375,0.0
136,left Primary auditory area,AUDp-L,121.0,7.0,0.0,1.07671875,0.0
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,0.0,0.18984375,0.0
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,0.0,0.235625,0.0
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,0.0,0.117375,0.0
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,0.0,0.3574375,0.0
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,0.0,0.149203125,0.0
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,0.0,0.027234375,0.0
143,left Posterior auditory area,AUDpo-L,121.0,7.0,0.0,0.306625,0.0
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,0.0,0.056703125,0.0
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,0.0,0.073265625,0.0
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,0.0,0.0373125,0.0
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,0.0,0.0906875,0.0
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,0.0,0.039578125,0.0
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,0.0,0.009078125,0.0
150,left Ventral auditory area,AUDv-L,121.0,7.0,0.0,0.912859375,0.0
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,0.0,0.145921875,0.0
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,0.0,0.19434375,0.0
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,0.0,0.10675,0.0
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,0.0,0.30221875,0.0
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,0.0,0.141671875,0.0
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,0.0,0.021953125,0.0
157,left Visual areas,VIS-L,5.0,6.0,0.0,6.73221875,0.0
164,left Anterolateral visual area,VISal-L,157.0,7.0,0.0,0.37953125,0.0
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,0.0,0.058921875,0.0
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,0.0,0.099625,0.0
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,0.0,0.051671875,0.0
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,0.0,0.101765625,0.0
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,0.0,0.0563125,0.0
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,0.0,0.011234375,0.0
171,left Anteromedial visual area,VISam-L,157.0,7.0,0.0,0.3951875,0.0
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,0.0,0.066859375,0.0
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,0.0,0.104,0.0
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,0.0,0.030171875,0.0
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,0.0,0.11375,0.0
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,0.0,0.067796875,0.0
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,0.0,0.012609375,0.0
178,left Lateral visual area,VISl-L,157.0,7.0,0.0,0.61309375,0.0
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,0.0,0.0928125,0.0
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,0.0,0.150609375,0.0
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,0.0,0.089640625,0.0
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,0.0,0.157,0.0
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,0.0,0.10353125,0.0
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,0.0,0.0195,0.0
185,left Primary visual area,VISp-L,157.0,7.0,0.0,3.537703125,0.0
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,0.0,0.630546875,0.0
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,0.0,0.99971875,0.0
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,0.0,0.5121875,0.0
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,0.0,0.776203125,0.0
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,0.0,0.534015625,0.0
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,0.0,0.08503125,0.0
192,left Posterolateral visual area,VISpl-L,157.0,7.0,0.0,0.397140625,0.0
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,0.0,0.0949375,0.0
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,0.0,0.104203125,0.0
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,0.0,0.0181875,0.0
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,0.0,0.121671875,0.0
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,0.0,0.05375,0.0
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,0.0,0.004390625,0.0
199,left posteromedial visual area,VISpm-L,157.0,7.0,0.0,0.522125,0.0
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,0.0,0.0939375,0.0
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,0.0,0.14671875,0.0
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,0.0,0.049328125,0.0
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,0.0,0.14246875,0.0
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,0.0,0.075359375,0.0
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,0.0,0.0143125,0.0
206,left Laterointermediate area,VISli-L,157.0,7.0,0.0,0.246234375,0.0
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,0.0,0.03734375,0.0
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,0.0,0.05871875,0.0
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,0.0,0.02853125,0.0
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,0.0,0.07396875,0.0
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,0.0,0.03984375,0.0
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,0.0,0.007828125,0.0
213,left Postrhinal area,VISpor-L,157.0,7.0,0.0,0.641203125,0.0
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,0.0,0.12509375,0.0
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,0.0,0.186953125,0.0
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,0.0,0.03025,0.0
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,0.0,0.192390625,0.0
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,0.0,0.090234375,0.0
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,0.0,0.01628125,0.0
220,left Anterior cingulate area,ACA-L,5.0,6.0,0.0,2.754296875,0.0
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,0.0,1.556421875,0.0
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,0.0,0.289625,0.0
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,0.0,0.304125,0.0
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,0.0,0.600515625,0.0
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,0.0,0.349875,0.0
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,0.0,0.01228125,0.0
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,0.0,1.197875,0.0
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,0.0,0.23403125,0.0
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,0.0,0.24753125,0.0
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,0.0,0.504171875,0.0
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,0.0,0.181234375,0.0
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,0.0,0.03090625,0.0
238,left Prelimbic area,PL-L,5.0,6.0,0.0,1.198703125,0.0
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,0.0,0.25490625,0.0
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,0.0,0.20753125,0.0
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,0.0,0.494078125,0.0
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,0.0,0.231484375,0.0
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,0.0,0.010703125,0.0
245,left Infralimbic area,ILA-L,5.0,6.0,0.0,0.419796875,0.0
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,0.0,0.073140625,0.0
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,0.0,0.0715625,0.0
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,0.0,0.167359375,0.0
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,0.0,0.102421875,0.0
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,0.0,0.0053125,0.0
252,left Orbital area,ORB-L,5.0,6.0,0.0,2.946921875,0.0
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,0.0,1.36346875,0.0
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,0.0,0.18784375,0.0
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,0.0,0.31075,0.0
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,0.0,0.603515625,0.0
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,0.0,0.2386875,0.0
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,0.0,0.022671875,0.0
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,0.0,0.694828125,0.0
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,0.0,0.205578125,0.0
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,0.0,0.158234375,0.0
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,0.0,0.2359375,0.0
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,0.0,0.093203125,0.0
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,0.0,0.001875,0.0
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,0.0,0.888625,0.0
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,0.0,0.19271875,0.0
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,0.0,0.26178125,0.0
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,0.0,0.309953125,0.0
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,0.0,0.119,0.0
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,0.0,0.005171875,0.0
278,left Agranular insular area,AI-L,5.0,6.0,1.0,3.94978125,0.2531785779275751
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,0.0,1.86365625,0.0
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,0.0,0.23034375,0.0
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,0.0,0.46315625,0.0
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,0.0,0.75421875,0.0
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,0.0,0.39071875,0.0
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,0.0,0.02521875,0.0
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,1.0,1.217265625,0.8215133816828188
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,0.0,0.210953125,0.0
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,1.0,0.40159375,2.490078593105595
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,0.0,0.37634375,0.0
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,0.0,0.218109375,0.0
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,0.0,0.010265625,0.0
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,0.0,0.868859375,0.0
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,0.0,0.12546875,0.0
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,0.0,0.29709375,0.0
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,0.0,0.3605625,0.0
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,0.0,0.084234375,0.0
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,0.0,5.243828125,0.0
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,0.0,1.178046875,0.0
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,0.0,0.253203125,0.0
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,0.0,0.334421875,0.0
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,0.0,0.366734375,0.0
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,0.0,0.20546875,0.0
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,0.0,0.01821875,0.0
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,0.0,1.899359375,0.0
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,0.0,0.415375,0.0
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,0.0,0.486953125,0.0
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325.0,8.0,0.0,0.603390625,0.0
330,"left Retrosplenial area, dorsal part, layer 6a",RSPd6a-L,325.0,8.0,0.0,0.37765625,0.0
331,"left Retrosplenial area, dorsal part, layer 6b",RSPd6b-L,325.0,8.0,0.0,0.015984375,0.0
332,"left Retrosplenial area, ventral part",RSPv-L,297.0,7.0,0.0,2.166421875,0.0
333,"left Retrosplenial area, ventral part, layer 1",RSPv1-L,332.0,8.0,0.0,0.46271875,0.0
335,"left Retrosplenial area, ventral part, layer 2/3",RSPv2/3-L,332.0,8.0,0.0,0.5099375,0.0
336,"left Retrosplenial area, ventral part, layer 5",RSPv5-L,332.0,8.0,0.0,0.8398125,0.0
337,"left Retrosplenial area, ventral part, layer 6a",RSPv6a-L,332.0,8.0,0.0,0.329203125,0.0
338,"left Retrosplenial area, ventral part, layer 6b",RSPv6b-L,332.0,8.0,0.0,0.02475,0.0
339,left Posterior parietal association areas,PTLp-L,5.0,6.0,0.0,1.227125,0.0
346,left Anterior area,VISa-L,339.0,7.0,0.0,0.7190625,0.0
347,"left Anterior area, layer 1",VISa1-L,346.0,8.0,0.0,0.118875,0.0
348,"left Anterior area, layer 2/3",VISa2/3-L,346.0,8.0,0.0,0.2134375,0.0
349,"left Anterior area, layer 4",VISa4-L,346.0,8.0,0.0,0.077578125,0.0
350,"left Anterior area, layer 5",VISa5-L,346.0,8.0,0.0,0.177453125,0.0
351,"left Anterior area, layer 6a",VISa6a-L,346.0,8.0,0.0,0.1115625,0.0
352,"left Anterior area, layer 6b",VISa6b-L,346.0,8.0,0.0,0.02015625,0.0
353,left Rostrolateral visual area,VISrl-L,339.0,7.0,0.0,0.5080625,0.0
354,"left Rostrolateral area, layer 1",VISrl1-L,353.0,8.0,0.0,0.08478125,0.0
355,"left Rostrolateral area, layer 2/3",VISrl2/3-L,353.0,8.0,0.0,0.13790625,0.0
356,"left Rostrolateral area, layer 4",VISrl4-L,353.0,8.0,0.0,0.073390625,0.0
357,"left Rostrolateral area, layer 5",VISrl5-L,353.0,8.0,0.0,0.12178125,0.0
358,"left Rostrolateral area, layer 6a",VISrl6a-L,353.0,8.0,0.0,0.0756875,0.0
